customer_id,customer_name,segment,market_id,active_years
CUST-DE-006107,Soraya Simic-Enzinger,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006108,Dott. Mauro Finzi,Consumer,1,"[2022, 2023]"
CUST-DE-006109,Mr Russell Harrison,Corporate,1,"[2022, 2023]"
CUST-DE-006110,Michael Stockinger-Haller,Consumer,1,[2022]
CUST-DE-006111,Amanda Fattori,Consumer,1,"[2022, 2023]"
CUST-DE-006112,Hans-Jürgen Becker MBA.,Consumer,1,[2022]
CUST-DE-006113,Beatrice Fabrizi-Lollobrigida,Corporate,1,"[2022, 2023]"
CUST-DE-006114,Prof. Danica Junken B.A.,Consumer,1,"[2023, 2024]"
CUST-DE-006115,Ellie Kahr,Consumer,1,"[2022, 2023]"
CUST-DE-006116,Christian Riener,Consumer,1,"[2023, 2024]"
CUST-DE-006117,Miriam Schreiner,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006118,Owen McDonald-Barry,Consumer,1,[2022]
CUST-DE-006119,Grace Newton,Consumer,1,"[2022, 2023]"
CUST-DE-006120,Miss Lucy Roberts,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006121,Eduard Kölbl,Corporate,1,[2022]
CUST-DE-006122,Isabella Altmann,Consumer,1,"[2023, 2024]"
CUST-DE-006123,Maurice Krainz,Consumer,1,[2022]
CUST-DE-006124,Hannah Hewitt,Consumer,1,"[2023, 2024]"
CUST-DE-006125,Leontina Stefan,Corporate,1,"[2022, 2023]"
CUST-DE-006126,Ing. Annemie Ring B.Sc.,Corporate,1,[2022]
CUST-DE-006127,Mrs Vanessa Baldwin,Consumer,1,[2022]
CUST-DE-006128,Luis Widhalm,Corporate,1,"[2022, 2023]"
CUST-DE-006129,Stefania Dussen van,Corporate,1,[2022]
CUST-DE-006130,Constantin Mitterlehner,Consumer,1,"[2023, 2024]"
CUST-DE-006131,Raffaello Scandone,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006132,Boris Grundner,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006133,Dott. Toni Nicoletti,Corporate,1,[2022]
CUST-DE-006134,Donato Storladi-Balbo,Consumer,1,"[2022, 2023]"
CUST-DE-006135,Edit Mielcarek,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006136,Licia Migliaccio,Consumer,1,"[2022, 2023]"
CUST-DE-006137,Walli Kusch-Heß,Consumer,1,"[2022, 2023]"
CUST-DE-006138,Sieghard Beyer,Consumer,1,[2022]
CUST-DE-006139,Otfried Geißler,Consumer,1,"[2022, 2023]"
CUST-DE-006140,Antonio Zöchling,Corporate,1,"[2022, 2023]"
CUST-DE-006141,Michaela Stöckl,Corporate,1,[2022]
CUST-DE-006142,Dr Francesca May,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006143,Fausto Ammaniti,Consumer,1,[2022]
CUST-DE-006144,Dr. Valentino Schachner,Government,1,"[2023, 2024]"
CUST-DE-006145,Harry Bähr,Consumer,1,"[2023, 2024]"
CUST-DE-006146,Jacqueline Jenkins-Hunt,Consumer,1,"[2023, 2024]"
CUST-DE-006147,Janos Margraf,Corporate,1,"[2022, 2023]"
CUST-DE-006148,Susanna Balla,Consumer,1,[2022]
CUST-DE-006149,Ilias Haid,Consumer,1,"[2022, 2023]"
CUST-DE-006150,Patrizio Panzera,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006151,Roy Whitehouse,Consumer,1,[2022]
CUST-DE-006152,Clemens Walter,Government,1,"[2022, 2023]"
CUST-DE-006153,Dipl.-Ing. Leopold Plath,Corporate,1,[2022]
CUST-DE-006154,Herr Matthias Hinteregger,Corporate,1,"[2022, 2023]"
CUST-DE-006155,Annamaria Pagliaro,Corporate,1,"[2022, 2023]"
CUST-DE-006156,Gundel Baum,Consumer,1,[2022]
CUST-DE-006157,Diana Romiti-Petralli,Corporate,1,[2022]
CUST-DE-006158,Frau Ronja Rettenbacher,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006159,Elliott Vincent,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006160,Anton Ludwig,Consumer,1,"[2022, 2023]"
CUST-DE-006161,Fabrizio Petruzzi,Corporate,1,"[2023, 2024]"
CUST-DE-006162,Sophia Mühle,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006163,Sally Marshall,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006164,Emmanuel Seebacher,Consumer,1,"[2022, 2023]"
CUST-DE-006165,Amy Johnson,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006166,Kenneth Howells,Consumer,1,"[2022, 2023]"
CUST-DE-006167,Alex Matthews-Kaur,Government,1,[2022]
CUST-DE-006168,Madeleine Amon,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006169,Rosel Austermühle MBA.,Consumer,1,[2022]
CUST-DE-006170,Cristiano Mairhofer,Consumer,1,[2022]
CUST-DE-006171,Ljiljana Eigenwillig,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006172,Sheila Sheppard,Consumer,1,[2022]
CUST-DE-006173,Dott. Ramona Tarantino,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006174,Maria Basadonna,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006175,Sig.ra Mariana Gilardoni,Consumer,1,"[2023, 2024]"
CUST-DE-006176,Dr. Hüseyin Wernecke B.Eng.,Consumer,1,[2022]
CUST-DE-006177,Brian Reynolds,Consumer,1,[2022]
CUST-DE-006178,Dott. Ernesto Brichese,Government,1,[2022]
CUST-DE-006179,Tom Lechner,Corporate,1,"[2022, 2023]"
CUST-DE-006180,Elliott Holden,Consumer,1,[2022]
CUST-DE-006181,Shannon Taylor,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006182,Kenneth Ruppert,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006183,Chiara Cuda,Consumer,1,"[2023, 2024]"
CUST-DE-006184,Univ.Prof. Anton Kirchmair,Corporate,1,"[2023, 2024]"
CUST-DE-006185,Mateo Rauter,Corporate,1,"[2022, 2023]"
CUST-DE-006186,Mr Leon Gordon,Consumer,1,[2022]
CUST-DE-006187,Raimondo Fermi,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006188,Veronica Pirandello,Consumer,1,"[2023, 2024]"
CUST-DE-006189,Laureen Horak,Government,1,[2022]
CUST-DE-006190,Matheo Bischof,Consumer,1,"[2022, 2023]"
CUST-DE-006191,Silvia Sobrero,Consumer,1,[2022]
CUST-DE-006192,Franjo Bien,Consumer,1,"[2022, 2023]"
CUST-DE-006193,Francesco Fattori,Government,1,"[2022, 2023, 2024]"
CUST-DE-006194,Verena Meusburger,Corporate,1,"[2022, 2023]"
CUST-DE-006195,Maurizio Zichichi,Corporate,1,[2022]
CUST-DE-006196,Gianluca Sorrentino-Campise,Consumer,1,"[2023, 2024]"
CUST-DE-006197,Lean Baumann,Corporate,1,[2022]
CUST-DE-006198,Sig.ra Letizia Satriani,Consumer,1,"[2023, 2024]"
CUST-DE-006199,Ross Cole,Corporate,1,"[2022, 2023]"
CUST-DE-006200,Univ.Prof. Aneta Trommler B.Eng.,Corporate,1,[2022]
CUST-DE-006201,Prof. Arno Holt,Consumer,1,[2022]
CUST-DE-006202,Sahra Heissenberger,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006203,Prof. Kira Juncken,Government,1,"[2023, 2024]"
CUST-DE-006204,Viridiana Rosmini,Corporate,1,"[2022, 2023]"
CUST-DE-006205,Ms Georgia Scott,Consumer,1,"[2023, 2024]"
CUST-DE-006206,Arno Rörricht B.Eng.,Corporate,1,"[2022, 2023]"
CUST-DE-006207,Edward Carroll,Corporate,1,"[2022, 2023]"
CUST-DE-006208,Adriana Weitzel B.Eng.,Consumer,1,"[2022, 2023]"
CUST-DE-006209,Germana Tacchini-Bonomo,Corporate,1,"[2023, 2024]"
CUST-DE-006210,Dr Vincent Lowe,Corporate,1,[2022]
CUST-DE-006211,Mr Ross Richardson,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006212,Ing. Friedrich Etzler B.Sc.,Consumer,1,"[2023, 2024]"
CUST-DE-006213,Marko Nagl,Consumer,1,[2022]
CUST-DE-006214,Piergiorgio Longhena,Consumer,1,[2022]
CUST-DE-006215,Nikola Etzler,Consumer,1,"[2022, 2023]"
CUST-DE-006216,Ida Sokolov-Condoleo,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006217,Adriana Ferrante,Corporate,1,"[2022, 2023]"
CUST-DE-006218,Donatella Rosmini-Vattimo,Consumer,1,"[2023, 2024]"
CUST-DE-006219,Andres Mitschke B.Sc.,Consumer,1,[2022]
CUST-DE-006220,Camilla Emanuelli,Corporate,1,[2022]
CUST-DE-006221,Veronika Kaindl,Consumer,1,"[2022, 2023]"
CUST-DE-006222,Susanna Giacconi,Consumer,1,"[2022, 2023]"
CUST-DE-006223,Selma Handl,Corporate,1,"[2022, 2023]"
CUST-DE-006224,Guarino Ricci,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006225,Univ.Prof. Alwin Täsche,Consumer,1,"[2023, 2024]"
CUST-DE-006226,Dipl.-Ing. Karl Heinz Kraus B.A.,Consumer,1,"[2023, 2024]"
CUST-DE-006227,Ekkehart Bauer,Consumer,1,"[2022, 2023]"
CUST-DE-006228,John Carpenter,Corporate,1,"[2023, 2024]"
CUST-DE-006229,Luigina Udinese,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006230,Lazzaro Rizzoli,Corporate,1,"[2022, 2023]"
CUST-DE-006231,Mr Douglas Murphy,Corporate,1,[2022]
CUST-DE-006232,Giovanna Guidone,Consumer,1,"[2023, 2024]"
CUST-DE-006233,Dennis Maurer-Burger,Government,1,[2022]
CUST-DE-006234,Univ.Prof. Irene Tröst MBA.,Consumer,1,[2022]
CUST-DE-006235,Kreszentia Heinz-Käster,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006236,Jo Lehmann,Government,1,[2022]
CUST-DE-006237,Keith Gibson-Hunt,Corporate,1,[2022]
CUST-DE-006238,Frederike Jacob,Government,1,"[2022, 2023]"
CUST-DE-006239,Dr. Katarina Gerlach MBA.,Consumer,1,[2022]
CUST-DE-006240,Frau Frauke Gotthard B.Sc.,Corporate,1,[2022]
CUST-DE-006241,Gordon Watkins,Consumer,1,"[2023, 2024]"
CUST-DE-006242,Livia Tornatore,Consumer,1,[2022]
CUST-DE-006243,Ing. Jonathan Nagl,Government,1,[2022]
CUST-DE-006244,Jamie Stoiber,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006245,Burkard Seifert,Consumer,1,[2022]
CUST-DE-006246,Mrs Gemma Wilkinson,Consumer,1,[2022]
CUST-DE-006247,Catherine Blümel-Vogt,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006248,Rebecca Schulz,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006249,Jose Butte B.Sc.,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006250,Abbie Hunter,Corporate,1,"[2023, 2024]"
CUST-DE-006251,Danica Hering,Consumer,1,"[2022, 2023]"
CUST-DE-006252,Prof. Igor Klausner,Consumer,1,[2022]
CUST-DE-006253,Clarissa Junk,Consumer,1,"[2022, 2023]"
CUST-DE-006254,Zenta Mitschke-Mohaupt,Corporate,1,[2022]
CUST-DE-006255,Ljubica Krein,Consumer,1,[2022]
CUST-DE-006256,Roman Fliegner B.A.,Consumer,1,"[2022, 2023]"
CUST-DE-006257,Luke Wilson-Lee,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006258,Ugo Cattaneo,Corporate,1,[2022]
CUST-DE-006259,Gerwin Mielcarek,Consumer,1,"[2022, 2023]"
CUST-DE-006260,Callum Butcher,Government,1,"[2022, 2023, 2024]"
CUST-DE-006261,Giorgia Iannotti,Corporate,1,[2022]
CUST-DE-006262,Mr Bruce Bates,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006263,Ashley Quinn-Kelly,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006264,Karen Smith,Corporate,1,"[2023, 2024]"
CUST-DE-006265,Fabio Grifeo,Corporate,1,"[2023, 2024]"
CUST-DE-006266,Jacopo Baggio,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006267,Fabian Nemeth,Corporate,1,"[2023, 2024]"
CUST-DE-006268,Carl Cole,Government,1,"[2023, 2024]"
CUST-DE-006269,Glenn Wilkinson-Kirby,Corporate,1,[2022]
CUST-DE-006270,Annetta Renier,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006271,Giorgia Ariasso,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006272,Daniele Viola,Corporate,1,"[2022, 2023]"
CUST-DE-006273,Lazzaro Ceci,Corporate,1,"[2022, 2023]"
CUST-DE-006274,Dipl.-Ing. Markus Schüler,Consumer,1,"[2022, 2023]"
CUST-DE-006275,Bianca Gehringer,Corporate,1,"[2022, 2023]"
CUST-DE-006276,Dr Max Doherty,Consumer,1,"[2022, 2023]"
CUST-DE-006277,Armin Meister,Consumer,1,[2022]
CUST-DE-006278,Esther Hütter,Consumer,1,"[2022, 2023]"
CUST-DE-006279,Bethan Rowley-Davies,Corporate,1,[2022]
CUST-DE-006280,Eleanor Green-Harris,Consumer,1,"[2023, 2024]"
CUST-DE-006281,Kathleen Bailey,Corporate,1,"[2023, 2024]"
CUST-DE-006282,Vera Bischof,Consumer,1,"[2022, 2023]"
CUST-DE-006283,Dr. H.-Dieter Mohaupt B.Eng.,Corporate,1,[2022]
CUST-DE-006284,Ms Kimberley Short,Corporate,1,"[2023, 2024]"
CUST-DE-006285,Juliana Reindl-Strauss,Consumer,1,"[2022, 2023]"
CUST-DE-006286,Abdul Hayes,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006287,Mr Ronald Mellor,Corporate,1,"[2022, 2023]"
CUST-DE-006288,Joseph Schwaighofer,Consumer,1,"[2022, 2023]"
CUST-DE-006289,Ing. Elke Christoph,Consumer,1,[2022]
CUST-DE-006290,Abram Lehmann-Kobelt,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006291,Justin Kreiner-Schmidt,Consumer,1,[2022]
CUST-DE-006292,Dr Eileen Jarvis,Corporate,1,"[2022, 2023]"
CUST-DE-006293,Univ.Prof. Mariella Mayrhofer,Consumer,1,"[2022, 2023]"
CUST-DE-006294,Vincent O'Brien,Corporate,1,"[2023, 2024]"
CUST-DE-006295,Amelie Sammer-Frisch,Consumer,1,"[2022, 2023]"
CUST-DE-006296,Ermenegildo Folliero-Ficino,Corporate,1,[2022]
CUST-DE-006297,Liam Hall,Consumer,1,"[2023, 2024]"
CUST-DE-006298,Traute Staude,Consumer,1,[2022]
CUST-DE-006299,Camilla Littizzetto,Consumer,1,"[2022, 2023]"
CUST-DE-006300,Sian Bell,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006301,Vivian Brandstetter,Consumer,1,[2022]
CUST-DE-006302,Univ.Prof. Heinz-Walter Sontag,Consumer,1,"[2022, 2023]"
CUST-DE-006303,Marie-Sophie Rieger,Consumer,1,[2022]
CUST-DE-006304,Gioffre Bignardi,Consumer,1,[2022]
CUST-DE-006305,Lindsey Evans,Government,1,"[2023, 2024]"
CUST-DE-006306,Michael Gregory,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006307,Ing. Hans-Michael Seifert B.Sc.,Corporate,1,[2022]
CUST-DE-006308,Elenore Dörr,Consumer,1,[2022]
CUST-DE-006309,Prof. Luis Probst,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006310,Murat Gierschner-Nerger,Consumer,1,"[2023, 2024]"
CUST-DE-006311,Sarah Thompson-Burrows,Corporate,1,[2022]
CUST-DE-006312,Sig.ra Simonetta Trombetta,Corporate,1,[2022]
CUST-DE-006313,Giorgia Toscanini,Corporate,1,"[2022, 2023]"
CUST-DE-006314,Franziska Kirchner,Corporate,1,"[2022, 2023]"
CUST-DE-006315,Christine Reid,Consumer,1,"[2022, 2023]"
CUST-DE-006316,Mandy Smith,Consumer,1,[2022]
CUST-DE-006317,Alexandra Walker,Consumer,1,"[2022, 2023]"
CUST-DE-006318,Konstantin Gunpf B.Sc.,Consumer,1,[2022]
CUST-DE-006319,Univ.Prof. Samuel Rabitsch,Consumer,1,[2022]
CUST-DE-006320,Lotte Traxler,Corporate,1,"[2022, 2023]"
CUST-DE-006321,Gianfranco Semitecolo,Corporate,1,[2022]
CUST-DE-006322,Sophia Zoppetto,Government,1,[2022]
CUST-DE-006323,Prof. Marcus Schrittwieser,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006324,Fiamma Borrani,Consumer,1,[2022]
CUST-DE-006325,Stefani Balbo,Corporate,1,"[2022, 2023]"
CUST-DE-006326,Wulf van der Dussen,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006327,Ismail Larcher,Consumer,1,"[2023, 2024]"
CUST-DE-006328,Ms Ann Doherty,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006329,Antonina Manzoni,Consumer,1,[2022]
CUST-DE-006330,Dott. Arnulfo Bertoli,Consumer,1,"[2022, 2023]"
CUST-DE-006331,Karoline Neubacher-Erber,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006332,Milo Argento,Consumer,1,"[2023, 2024]"
CUST-DE-006333,Lissy Hartmann,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006334,Diana Köster,Consumer,1,"[2022, 2023]"
CUST-DE-006335,Oliver Lewis,Corporate,1,"[2023, 2024]"
CUST-DE-006336,Ing. Athanasios Schmiedecke MBA.,Consumer,1,"[2022, 2023]"
CUST-DE-006337,Dawn Saunders,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006338,Ditmar Rudolph,Consumer,1,"[2023, 2024]"
CUST-DE-006339,Lilla Alighieri,Consumer,1,"[2022, 2023]"
CUST-DE-006340,Mr Francis Charlton,Consumer,1,"[2022, 2023]"
CUST-DE-006341,Mia Margreiter,Corporate,1,"[2023, 2024]"
CUST-DE-006342,Craig Smith,Corporate,1,"[2022, 2023]"
CUST-DE-006343,Sebastian Buchinger-Janisch,Government,1,[2022]
CUST-DE-006344,Sophia Kobelt,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006345,Rabea Ullrich,Corporate,1,[2022]
CUST-DE-006346,Mr Robert Davey,Consumer,1,[2022]
CUST-DE-006347,Renate Hamann,Consumer,1,[2022]
CUST-DE-006348,Daniel Kopp,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006349,Elsbeth Dörschner B.Eng.,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006350,Ullrich Römer,Government,1,"[2022, 2023, 2024]"
CUST-DE-006351,Hannchen Hecker,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006352,Elizabeth Parsons-Sanders,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006353,Vito Mentzel B.Eng.,Consumer,1,[2022]
CUST-DE-006354,Sena Lindner-Leutgeb,Government,1,"[2023, 2024]"
CUST-DE-006355,Ing. Teodor Ofner,Consumer,1,"[2022, 2023]"
CUST-DE-006356,Ross Miles,Consumer,1,[2022]
CUST-DE-006357,Lazzaro Pagliaro-Gottardi,Consumer,1,[2022]
CUST-DE-006358,Leone Petralli,Consumer,1,"[2023, 2024]"
CUST-DE-006359,Fortunata Cilibrasi,Consumer,1,"[2023, 2024]"
CUST-DE-006360,Stella Ring,Consumer,1,"[2022, 2023]"
CUST-DE-006361,Ing. Salma Kugler,Corporate,1,"[2022, 2023]"
CUST-DE-006362,Reece Simmons,Consumer,1,"[2022, 2023]"
CUST-DE-006363,Dipl.-Ing. Gebhard Juncken B.Eng.,Consumer,1,"[2022, 2023]"
CUST-DE-006364,Pierpaolo Morricone,Consumer,1,"[2023, 2024]"
CUST-DE-006365,Simonetta Pertini-Pratesi,Consumer,1,"[2023, 2024]"
CUST-DE-006366,Sig. Rembrandt Martinelli,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006367,Emma Gremese,Corporate,1,"[2023, 2024]"
CUST-DE-006368,Bianca Maier,Corporate,1,"[2023, 2024]"
CUST-DE-006369,Vanessa Khan,Consumer,1,[2022]
CUST-DE-006370,Dina Nievo,Consumer,1,"[2022, 2023]"
CUST-DE-006371,Liliane Vogl,Corporate,1,"[2022, 2023]"
CUST-DE-006372,Alfio Tomasini,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006373,Saskia Heuser,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006374,Sig.ra Fortunata Tanzini,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006375,Alfonso Salz B.Sc.,Consumer,1,"[2023, 2024]"
CUST-DE-006376,Elvira Zeffirelli,Consumer,1,[2022]
CUST-DE-006377,Sebastian Kreuzer,Corporate,1,"[2023, 2024]"
CUST-DE-006378,Sofie Lachmann,Corporate,1,"[2023, 2024]"
CUST-DE-006379,Nino Morrocco,Government,1,[2022]
CUST-DE-006380,Jay Johnson,Consumer,1,[2022]
CUST-DE-006381,Carina Wilfinger,Government,1,"[2023, 2024]"
CUST-DE-006382,Sig. Giacinto Filippini,Government,1,[2022]
CUST-DE-006383,Miss Jayne Hargreaves,Government,1,"[2022, 2023]"
CUST-DE-006384,Mr Reece Jones,Corporate,1,[2022]
CUST-DE-006385,Marcus Walker,Consumer,1,"[2023, 2024]"
CUST-DE-006386,Siena Gstrein,Consumer,1,"[2023, 2024]"
CUST-DE-006387,Bartolomeo Proietti,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006388,Konrad Sulzer,Corporate,1,"[2023, 2024]"
CUST-DE-006389,Dott. Lilla Faugno,Corporate,1,"[2022, 2023]"
CUST-DE-006390,Stefano Renner-Nette,Consumer,1,"[2023, 2024]"
CUST-DE-006391,Isabella Thaller,Consumer,1,"[2022, 2023]"
CUST-DE-006392,Ben Zechmeister,Consumer,1,"[2022, 2023]"
CUST-DE-006393,Brenda Higgins,Consumer,1,"[2023, 2024]"
CUST-DE-006394,Owen Whitehead,Corporate,1,"[2022, 2023]"
CUST-DE-006395,Adam Mills,Corporate,1,"[2022, 2023]"
CUST-DE-006396,Pietro Niscoromni-Tamborini,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006397,Marcello Sauli,Consumer,1,"[2022, 2023]"
CUST-DE-006398,Zoe Stoiber,Corporate,1,"[2022, 2023]"
CUST-DE-006399,Martin Strohmaier-Klug,Consumer,1,"[2022, 2023]"
CUST-DE-006400,Chloe Wood,Consumer,1,[2022]
CUST-DE-006401,Carlo Scharf,Consumer,1,"[2022, 2023]"
CUST-DE-006402,Dipl.-Ing. Silvio Gute,Consumer,1,"[2023, 2024]"
CUST-DE-006403,Christopher Forster,Consumer,1,[2022]
CUST-DE-006404,Eugenie Schmidtke,Consumer,1,[2022]
CUST-DE-006405,Charles Wilson,Consumer,1,[2022]
CUST-DE-006406,Patrik Moritz,Consumer,1,"[2023, 2024]"
CUST-DE-006407,Tim Fabian,Government,1,"[2023, 2024]"
CUST-DE-006408,Maya Roth,Consumer,1,"[2023, 2024]"
CUST-DE-006409,Sophie Johnson,Consumer,1,[2022]
CUST-DE-006410,Alex Gordon-Porter,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006411,Justin Fercher,Consumer,1,[2022]
CUST-DE-006412,Coriolano Serraglio,Corporate,1,"[2022, 2023]"
CUST-DE-006413,Univ.Prof. Betty Stolze,Consumer,1,[2022]
CUST-DE-006414,Romolo Marazzi-Galiazzo,Government,1,"[2023, 2024]"
CUST-DE-006415,Kilian Stadler,Consumer,1,[2022]
CUST-DE-006416,Durante Bocelli,Consumer,1,[2022]
CUST-DE-006417,Dante Asmundo,Consumer,1,[2022]
CUST-DE-006418,Adele Barozzi,Government,1,"[2022, 2023, 2024]"
CUST-DE-006419,Claudia Norbiato-Bernardi,Corporate,1,"[2022, 2023]"
CUST-DE-006420,Bernt Oestrovsky,Government,1,"[2022, 2023]"
CUST-DE-006421,Marie Frey,Consumer,1,"[2022, 2023]"
CUST-DE-006422,Dr Frederick Coates,Consumer,1,"[2023, 2024]"
CUST-DE-006423,Riccardo Turrini-Giannotti,Government,1,"[2022, 2023, 2024]"
CUST-DE-006424,Nicolas Preiß,Consumer,1,[2022]
CUST-DE-006425,Karl Hughes,Consumer,1,"[2022, 2023]"
CUST-DE-006426,Friedlinde Karge,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006427,Elena Kargl-Windhager,Corporate,1,[2022]
CUST-DE-006428,Gotthold Benthin,Consumer,1,[2022]
CUST-DE-006429,Maria Fo,Government,1,"[2022, 2023, 2024]"
CUST-DE-006430,Frederike Weitzel,Government,1,"[2022, 2023]"
CUST-DE-006431,Jake Wood,Consumer,1,"[2022, 2023]"
CUST-DE-006432,Erika Antonacci,Government,1,[2022]
CUST-DE-006433,Kerry Quinn,Corporate,1,"[2022, 2023]"
CUST-DE-006434,Ing. Melissa Pesendorfer,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006435,Kenneth Thompson,Consumer,1,[2022]
CUST-DE-006436,Karl-Wilhelm Rosenow,Corporate,1,[2022]
CUST-DE-006437,Marina Ruggeri,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006438,Kevin Süßebier-Löchel,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006439,Kerstin Schwarzinger,Corporate,1,[2022]
CUST-DE-006440,Lisa Mosemann,Consumer,1,[2022]
CUST-DE-006441,Frau Patricia Stroh B.A.,Consumer,1,[2022]
CUST-DE-006442,Catherine Scheel,Consumer,1,"[2022, 2023]"
CUST-DE-006443,James Holmes,Consumer,1,"[2022, 2023]"
CUST-DE-006444,Dr. Heinrich Hamann MBA.,Corporate,1,[2022]
CUST-DE-006445,Sven Dünser,Consumer,1,[2022]
CUST-DE-006446,Mr Peter Green,Consumer,1,"[2022, 2023]"
CUST-DE-006447,Margret Ladeck-Weihmann,Corporate,1,"[2022, 2023]"
CUST-DE-006448,Reinhart Huhn MBA.,Consumer,1,"[2022, 2023]"
CUST-DE-006449,Freya Gerlach-Sölzer,Corporate,1,"[2022, 2023]"
CUST-DE-006450,Nina Haderer,Consumer,1,"[2022, 2023]"
CUST-DE-006451,Leon Brown,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006452,Gretchen Hofmann,Consumer,1,[2022]
CUST-DE-006453,Dr Lucy Robertson,Consumer,1,"[2022, 2023]"
CUST-DE-006454,Venancio Nugnes,Corporate,1,"[2022, 2023]"
CUST-DE-006455,Patric Kade,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006456,Ellie Clark,Government,1,"[2022, 2023, 2024]"
CUST-DE-006457,Mr Patrick John,Consumer,1,"[2023, 2024]"
CUST-DE-006458,Ranieri Morgagni-Pagnotto,Corporate,1,"[2022, 2023, 2024]"
CUST-DE-006459,Bethan Smith,Consumer,1,"[2022, 2023]"
CUST-DE-006460,Marcello Abate-Bellucci,Consumer,1,"[2022, 2023]"
CUST-DE-006461,Romolo Scandone,Corporate,1,[2022]
CUST-DE-006462,Corrado Meucci-Scarpetta,Consumer,1,[2022]
CUST-DE-006463,Natascha Haering,Corporate,1,"[2023, 2024]"
CUST-DE-006464,Hans Dieter Kitzmann,Consumer,1,"[2022, 2023]"
CUST-DE-006465,Sig. Milo Ceravolo,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006466,Daria Disdero,Consumer,1,"[2023, 2024]"
CUST-DE-006467,Gundula Boucsein,Government,1,[2022]
CUST-DE-006468,Elisa Leithner,Consumer,1,[2022]
CUST-DE-006469,Antonietta Einaudi-Mengolo,Consumer,1,"[2022, 2023, 2024]"
CUST-DE-006470,Francesca Serlupi,Consumer,1,[2022]
CUST-DE-006471,Sergei Steinberg,Consumer,1,"[2023, 2024]"
